Item;SKU;Descrição;Qtd. Itens;Unid Med;Des Categoria;Peso Liquido;Peso Bruto SKU;Altura;Largura;Comprimento;Volume m3;Qtd. CX Altura;Qtd. CX Lastro;Cod. Barras;Clasificação ABC;Caixa
46B134100110;46B134100110CX ;MONITOR LM 8;8;PC;AUTOMACAO;1;9,5;0,38;0,5;0,52;0,0988;6;10;7,90841E+12;;MASTER
46BADP30MI00;46BADP30MI00-CX;BALANCA ELGIN DP 3005 30KG 5G S B ;1;PC;AUTOMACAO;8;14,5;0,18;0,38;0,39;0,026676;7;15;7,90841E+12;;UNIDADE
46BADP30MI00;46BADP30MI00;BALANCA ELGIN DP 3005 30KG 5G S B ;1;PC;AUTOMACAO;8;0,1;0,01;0,1;0,1;0,0001;2;8;7,90841E+12;;UNIDADE
46BC15HCM001;46BC15HCM001;MONITOR 15POL HDMI TOUCH BEMATECH CM15H ;1;PC;AUTOMACAO;5;0,001;0,35;0,18;0,44;0,02772;5;15;7,90841E+12;;UNIDADE
46BC15HCM001;46BC15HCM001;MONITOR 15POL HDMI TOUCH BEMATECH CM15H ;1;PC;AUTOMACAO;5;0,001;0,35;0,18;0,44;0,02772;5;15;7,90841E+12;;UNIDADE
46BCM0400001;46BCM0400001;DISPLAY CLIENTE PIX4 3.5 POL      ;1;PC;AUTOMACAO;1;0,185;0,135;0,064;0,1;0,000864;2;10;7,90841E+12;;UNIDADE
46BCM0400001;46BCM0400001CX ;DISPLAY CLIENTE PIX4 3.5 POL      ;50;PC;AUTOMACAO;1;0,1;0,1;0,1;0,1;0,001;2;8;7,90841E+12;;MASTER
46BDSBTSNS00;46BDSBTSNS00;DISPLAY DO CLIENTE TOUCH SCREEN   ;1;PC;AUTOMACAO;0,001;1,341;0,97;0,312;0,312;0,094424;4;36;7,90841E+12;;UNIDADE
46BDSBTSNS00;46BDSBTSNS00CX ;DISPLAY DO CLIENTE TOUCH SCREEN   ;3;PC;AUTOMACAO;0,001;10;0,338;0,313;0,325;0,034383;4;10;7,90841E+12;;MASTER
46BDSBTV0000;46BDSBTV0000;DISPLAY DO CLIENTE TOUCH SCREEN 9,7 POL ;1;PC;AUTOMACAO;1;0,001;0,08;0,2;0,25;0,004;8;36;7,90841E+12;;UNIDADE
46BDSBTV0000;46BDSBTV0000;DISPLAY DO CLIENTE TOUCH SCREEN 9,7 POL ;1;PC;AUTOMACAO;1;0,001;0,08;0,2;0,25;0,004;8;36;7,90841E+12;;UNIDADE
46BDSBTV0000;46BDSBTV0000CX ;DISPLAY DO CLIENTE TOUCH SCREEN 9,7 POL ;3;PC;AUTOMACAO;1;0,1;0,2;0,2;0,25;0,01;4;12;7,90841E+12;;MASTER
46BGD4600211;46BGD4600211;GAVETA DINHEIRO COM DISPOSITIVO AUTOM ;1;PC;AUTOMACAO;0,001;4,36;0,17;0,23;0,52;0,020332;8;16;7,90841E+12;;UNIDADE
46BGD4600211;46BGD4600211;GAVETA DINHEIRO COM DISPOSITIVO AUTOM ;1;PC;AUTOMACAO;0,001;4,36;0,17;0,23;0,52;0,020332;8;16;7,90841E+12;;UNIDADE
46BGD4600211;46BGD4600211CX ;GAVETA DINHEIRO COM DISPOSITIVO AUTOM ;4;PC;AUTOMACAO;0,001;18,5;0,36;0,47;0,53;0,089676;4;4;7,90841E+12;;MASTER
46BGD5600211;46BGD5600211;GAVETA DINHEIRO COM DISPOSITIVO AUTOMATICO DE ABERTURA FRENTE GD56M;1;PC;AUTOMACAO;7;0,1;0,15;0,46;0,48;0,03312;9;4;7,90841E+12;;UNIDADE
46BI7PUGCBU0;46BI7PUGCBU0;IMPRESSORA TERMICA DE CUPOM MARCA ELGIN ;1;PC;AUTOMACAO;1;0,001;0,15;0,17;0,285;0,007268;3;56;;;UNIDADE
46BI7PUGCBU0;46BI7PUGCBU0CX ;IMPRESSORA TERMICA DE CUPOM MARCA ELGIN ;12;PC;AUTOMACAO;1;0,1;0,39;0,57;0,53;0,117819;3;5;;;MASTER
46BMSRSB1015;46BMSRSB1015;LEITOR DE TARJA MAGNETICA MSR SB 1015 ;1;PC;AUTOMACAO;1;0,001;0,001;0,001;0,001;0;2;8;;;UNIDADE
46BPDVM10201;7,89701E+12;MINI PDV M10;1;PC;AUTOMACAO;1;0,01;0,01;0,01;0,01;0,000001;50;24;;;UNIDADE
46BPDVM10201;46BPDVM10201CX ;MINI PDV M10;4;PC;AUTOMACAO;1;7;0,31;0,345;0,338;0,036149;5;6;;;MASTER
46BPDVM10201;46BPDVM10201UN ;MINI PDV M10;1;PC;AUTOMACAO;1;1,6;0,16;0,17;0,275;0,00748;2;8;;;UNIDADE
46BR220CBU00;46BR220CBU00;LEITOR PORT 2D BR220 BLUETOOTH 2.4GHZ ;1;PC;AUTOMACAO;0,001;0,001;0,045;0,175;0,114;0,000898;30;40;7,89701E+12;;UNIDADE
46BR220CBU00;46BR220CBU00CX ;LEITOR PORT 2D BR220 BLUETOOTH 2.4GHZ ;50;PC;AUTOMACAO;0,001;5;0,24;0,37;0,605;0,053724;6;4;7,89701E+12;;MASTER
46DL51200000;46DL51200000;CILINDRO DL5120 30K BM5100 40PPM  ;6;PC;COSTURA;0,001;5,46;0,35;0,37;0,52;0,06734;4;6;7,90841E+12;;MASTER
46DL51200000;46DL51200000UN ;CILINDRO DL5120 30K BM5100 40PPM  ;1;PC;COSTURA;0,001;0,832;0,23;0,12;0,36;0,009936;2;8;7,90841E+12;;UNIDADE
46EL720US000;46EL720US000;LEITOR CODIGO DE BARRAS 1D 2D, MODELO ELGIN       ;1;PC;AUTOMACAO;1;0,475;0,07;0,16;0,13;0,001502;20;40;7,90841E+12;;UNIDADE
46EL720US000;46EL720US000CX ;LEITOR CODIGO DE BARRAS 1D 2D, MODELO ELGIN       ;40;PC;AUTOMACAO;1;19;0,39;0,345;0,46;0,061893;3;5;7,90841E+12;;MASTER
46EL720US000;46EL720US000CX ;LEITOR CODIGO DE BARRAS 1D 2D, MODELO ELGIN       ;40;PC;AUTOMACAO;1;19;0,39;0,345;0,46;0,061893;3;5;7,90841E+12;;MASTER
46EL8600IM00;46EL8600IM00;LEITOR DE CODIGO DE BARRAS FIXO 2D INTE ;1;UN;0;5;0,234;0,08;0,09;0,25;0,0018;9;20;;;UNIDADE
46EL8600IM00;46EL8600IM00CX ;LEITOR DE CODIGO DE BARRAS FIXO 2D INTE ;12;UN;0;5;0,1;0,1;0,1;0,1;0,001;4;6;;;MASTER
46FLASH2CBU0;46FLASH2CBU0;LEITOR DE CODIGO DE BARRAS DE MAO ;10;PC;ELETROPORTATIL;0,001;5;0,235;0,25;0,38;0,022325;6;10;7,90841E+12;;MASTER
46FLASH2CBU0;46FLASH2CBU0UN ;LEITOR DE CODIGO DE BARRAS DE MAO ;1;PC;ELETROPORTATIL;0,001;0,5;0,115;0,07;0,21;0,001691;6;100;7,90841E+12;;UNIDADE
46FLASH2CBU0;46FLASH2CBU0UN ;LEITOR DE CODIGO DE BARRAS DE MAO ;1;PC;ELETROPORTATIL;0,001;0,5;0,115;0,07;0,21;0,001691;6;100;7,90841E+12;;UNIDADE
46KB900P0000;46KB900P0000;TECLADO TOUCH CAPACITIVO 17 TECLAS INTER;1;UN;0;0,001;0,275;0,001;0,27;0,36;0,000097;15;32;;;UNIDADE
46KB900P0000;46KB900P0000CX ;TECLADO TOUCH CAPACITIVO 17 TECLAS INTER;20;UN;0;0,001;0,1;0,1;0,1;0,1;0,001;4;4;;;MASTER
46MKT1500221;46MKT1500221;TERMINAL AUTO ATENDIMENTO TPK156A, COR;1;UN;0;28;0,001;0,001;0,001;0,001;0;2;9;;;UNIDADE
46P3305DW000;46P3305DW000;SFP ELGIN PANTUM P3305DW 33PPM    ;1;PC;INFORMATICA;7;21;0,3;0,405;0,424;0,051516;5;6;7,90841E+12;;UNIDADE
46P3305DW000;46P3305DW000UN ;SFP ELGIN PANTUM P3305DW 33PPM    ;1;PC;INFORMATICA;7;0,1;0,01;0,01;0,01;0,000001;5;6;7,90841E+12;;UNIDADE
46PB210R0000;46PB210R0000;TONER PARA IMPRESSORA LASER MONOCROMATICA COM 1600 PAGINAS P/ IMPRESSORA P25;1;PC;INFORMATICA;1;1,1;0,14;0,11;0,32;0,004928;8;30;7,90841E+12;;UNIDADE
46PB210R0000;46PB210R0000CX ;TONER 1600 PG P/ P2500W,M6650NW RECARREG;10;PC;INFORMATICA;1;10,16;0,31;0,335;0,57;0,059195;4;6;7,90841E+12;;MASTER
46PB210R0000;46PB210R0000CX ;TONER 1600 PG P/ P2500W,M6650NW RECARREG;10;PC;INFORMATICA;1;10,16;0,31;0,335;0,57;0,059195;4;6;7,90841E+12;;MASTER
46PB210RB000;46PB210RB000UN ;REFIL 1600 PG P/ TONER P210R      ;1;PC;CARTUCHO;1;0,17;0,2;0,065;0,065;0,000845;60;200;;;UNIDADE
46PB210RB000;46PB210RB000UN ;REFIL 1600 PG P/ TONER P210R      ;1;PC;CARTUCHO;1;0,17;0,2;0,065;0,065;0,000845;60;200;;;UNIDADE
46PB210RB000;46PB210RB000;REFIL PARA TONER PARA IMPRESSORA LASER MONOCROMATICA PARA 1600 PAG.  P/ TONE;10;PC;CARTUCHO;1;1,7;0,21;0,14;0,335;0,009849;6;20;;;INNER
46PB210RB000;46PB210RB000CX ;REFIL 1600 PG P/ TONER P210R      ;12;PC;CARTUCHO;1;0,16;0,0663;0,035;0,053;0,000123;2;5;;;MASTER
46PB210RB000;46PB210RB000CX120        ;REFIL 1600 PG P/ TONER P210R      ;120;PC;CARTUCHO;1;20,4;0,665;0,35;0,56;0,13034;2;5;;;MASTER
46PB211ELGIN;46PB211ELGIN;TONER 1600 PG P/ P2500W,M6650WN E M6600N;1;PC;INFORMATICA;0,001;0,92;0,1;0,12;0,36;0,00432;8;18;7,89701E+12;;UNIDADE
46PB211ELGIN;46PB211ELGIN;TONER 1600 PG P/ P2500W,M6650WN E M6600N;1;PC;INFORMATICA;0,001;0,92;0,1;0,12;0,36;0,00432;8;18;7,89701E+12;;UNIDADE
46PB211ELGIN;46PB211ELGINCX ;TONER 1600 PG P/ P2500W,M6650WN E M6600N;10;PC;INFORMATICA;0,001;6;0,2;0,38;0,365;0,02774;5;6;7,89701E+12;;MASTER
46PB211ELGIN;46PB211ELGINCX ;TONER 1600 PG P/ P2500W,M6650WN E M6600N;10;PC;INFORMATICA;0,001;6;0,2;0,38;0,365;0,02774;5;6;7,89701E+12;;MASTER
46PB211ELGIN;46PB211ELGINCX6;TONER 1600 PG P/ P2500W,M6650WN E M6600N;6;PC;INFORMATICA;0,001;0,917;0,1;0,32;0,1;0,0032;5;6;7,89701E+12;;INNER
46PDTELT1000;46PDTELT1000;MONITOR DO CLIENTE ELGIN;1;PC;AUTOMACAO;0,001;0,275;0,3;0,06;0,22;0,00396;4;8;7,90841E+12;;UNIDADE
46PDTELT1000;46PDTELT1000CX ;MONITOR DO CLIENTE ELGIN;8;PC;AUTOMACAO;0,001;1;0,34;0,24;0,45;0,03672;4;8;7,90841E+12;;MASTER
46PGELT43200;46PGELT43200;PONTO DE VENDA (PDV) ELGIN POSGO ELITE;1;PC;AUTOMACAO;0,001;1,678;0,377;0,121;0,438;0,01998;3;16;;;UNIDADE
46PGELT43200;46PGELT43200CX ;PONTO DE VENDA (PDV) ELGIN POSGO ELITE;4;PC;AUTOMACAO;0,001;7;0,421;0,458;0,515;0,099301;3;4;;;MASTER
46PGM1021600;46PGM1021600;TERMINAL PONTO DE VENDA MODELO M10 PRO;1;PC;AUTOMACAO;0,001;0,001;0,29;0,146;0,044;0;4;48;;;UNIDADE
46PGM1021600;46PGM1021600CX ;TERMINAL PONTO DE VENDA MODELO M10 PRO;8;PC;AUTOMACAO;0,001;1;0,32;0,41;0,445;0,058384;4;6;;;MASTER
46PGMAXD4320;46PGMAXD4320;PONTO DE VENDA (PDV) ;1;PC;AUTOMACAO;0,001;0,275;0,52;0,29;0,46;0,069368;2;8;7,90841E+12;;UNIDADE
46PGMAXS4320;46PGMAXS4320;PONTO DE VENDA (PDV) ELGIN MAX    ;1;PC;AUTOMACAO;0,001;4;0,52;0,29;0,46;0,069368;3;8;7,90841E+12;;UNIDADE
46PGTP021600;46PGTP021600;PONTO DE VENDA (PDV) ELGIN POSGO MAX  ;1;PC;AUTOMACAO;0,001;2;0,2;0,25;0,295;0,01475;12;24;7,90841E+12;;UNIDADE
46PGTP021600;46PGTP021600CX ;PONTO DE VENDA (PDV) ELGIN POSGO MAX  ;4;PC;AUTOMACAO;0,001;1;0,42;0,32;0,51;0,068544;2;8;7,90841E+12;;MASTER
46PGTPN21600;46PGTPN21600;PONTO DE VENDA (PDV) ELGIN POSGO  ;1;PC;AUTOMACAO;0,001;1,8;0,2;0,25;0,295;0,01475;5;10;;;UNIDADE
46PGTPN21600;46PGTPN21600CX ;PONTO DE VENDA (PDV) ELGIN POSGO  ;4;PC;AUTOMACAO;0,001;1;0,42;0,31;0,51;0,066402;2;8;;;MASTER
46PGVERO2160;46PGVERO2160;PONTO DE VENDA (PDV) ELGIN POSGO VERO ;1;PC;AUTOMACAO;0,001;3,5;0,33;0,23;0,34;0,025806;4;15;7,90841E+12;;UNIDADE
46PGVERO2160;46PGVERO2160;PONTO DE VENDA (PDV) ELGIN POSGO VERO ;1;PC;AUTOMACAO;0,001;3,5;0,33;0,23;0,34;0,025806;4;15;7,90841E+12;;UNIDADE
46PGVERO2160;46PGVERO2160;PONTO DE VENDA (PDV) ELGIN POSGO VERO ;1;PC;AUTOMACAO;0,001;3,5;0,33;0,23;0,34;0,025806;4;15;7,90841E+12;;UNIDADE
46PP2500W000;46PP2500W000-UN;IMPRESSORA LASER MONOCROMATICA WI-FI 23P;1;PC;INFORMATICA;0,001;0,001;0,001;0,001;0,001;0;10;10;;;UNIDADE
46PP2500W000;46PP2500W000.  ;IMPRESSORA LASER MONOCROMATICA WI-FI 23P;1;PC;INFORMATICA;0,001;5,7;0,23;0,29;0,39;0,026013;6;12;;;UNIDADE
46PP2500W000;46PP2500W000;IMPRESSORA LASER MONOCROMATICA WI-FI 23P;1;PC;INFORMATICA;0,001;5,7;0,23;0,28;0,385;0,024794;5;10;;;UNIDADE
46RAN301P040;46RAN301P040;ADAPT. PLUGUE P. ANTIGO P/ NOVO 2P+T C40;1;PC;INFORMATICA;0,001;1,635;0,21;0,16;0,16;0,005376;7;36;;;UNIDADE
46RAN301P040;46RAN301P040CX ;ADAPT. PLUGUE P. ANTIGO P/ NOVO 2P+T C40;4;PC;INFORMATICA;0,001;6,5;0,23;0,33;0,34;0,025806;7;9;;;MASTER
46RAPAUDEXM ;46RAPAUDEXM ;DESCRIÇÃO COMPLETA EM PORTUGUES AMPLI ;1;UN;0;1;0,118;0,07;0,125;0,03;0,000263;16;240;;;UNIDADE
46RAPAUDEXM ;46RAPAUDEXMCX  ;DESCRIÇÃO COMPLETA EM PORTUGUES AMPLI ;40;UN;0;1;4,9;0,18;0,2;0,35;0,0126;8;12;;;MASTER
46RAPAUDEXT ;46RAPAUDEXT ;AMPLIFICADOR AUDITIVO DO TIPO BTE (BEHIND THE EAR) PARA SER POSICIONADO ATRA;1;UN;0;1;0,117;0,03;0,095;0,07;0,0002;2;8;;;UNIDADE
46RAPAUDEXT ;46RAPAUDEXTCX  ;AMPLIFICADOR AUDITIVO DO TIPO BTE (BEHIND THE EAR) PARA SER POSICIONADO ATRA;40;UN;0;1;4,7;0,18;0,21;0,35;0,01323;2;8;;;MASTER
46RAPAUDINM ;46RAPAUDINM ;DESCRIÇÃO COMPLETA EM PORTUGUES AMPLI ;1;UN;0;1;0,116;0,07;0,125;0,03;0,000263;16;240;;;UNIDADE
46RAPAUDINM ;46RAPAUDINMCX  ;DESCRIÇÃO COMPLETA EM PORTUGUES AMPLI ;40;UN;0;1;4,9;0,18;0,2;0,35;0,0126;8;12;;;MASTER
46RAPAUDINT ;46RAPAUDINT ;AMPLIFICADOR AUDITIVO DO TIPO ITE (IN THE EAR) PARA SER POSICIONADO DENTRO D;1;UN;0;1;0,117;0,0075;0,003;0,0001;0;2;8;;;UNIDADE
46RAPAUDINT ;46RAPAUDINTCX  ;AMPLIFICADOR AUDITIVO DO TIPO ITE (IN THE EAR) PARA SER POSICIONADO DENTRO D;40;UN;0;1;2,6;0,0017;0,002;0,0034;0;2;8;;;MASTER
46RAR301S001;46RAR301S001;ADAPT PLUGUE P.NOVO P/ P. ANTIGO 2P+T ;1;PC;INFORMATICA;0,001;0,03;0,015;0,11;0,03;0,000495;2;8;;;UNIDADE
46RC2USBMI1M;46RC2USBMI1M;CABO USB C/SAIDA USB FLAT AZUL 1M ;1;PC;INFORMATICA;0,001;0,1;0,015;0,09;0,04;0,000054;4;10;7,89701E+12;;UNIDADE
46RC2USBMI1M;46RC2USBMI1MCX ;CABO USB C/SAIDA USB FLAT AZUL 1M ;84;PC;INFORMATICA;0,001;4;0,19;0,32;0,39;0,023712;4;10;7,89701E+12;;MASTER
46RCAPMIA010;46RCAPMIA010CX ;CABO 2 EM 1, FLAT AZUL 10CM       ;84;PC;INFORMATICA;0,001;2,26;0,18;0,36;0,41;0,026568;7;6;7,89701E+12;;MASTER
46RCAPMIA010;46RCAPMIA010;CABO 2 EM 1, FLAT AZUL 10CM       ;1;PC;INFORMATICA;0,001;0,027;0,18;0,06;0,02;0,000216;3;504;7,89701E+12;;UNIDADE
46RCAPMIB010;46RCAPMIB010;CABO 2 EM 1, FLAT BRANCO 10CM     ;1;PC;INFORMATICA;0,001;0,044;0,06;0,02;0,165;0,000198;12;242;;;UNIDADE
46RCAPMIB010;46RCAPMIB01042 ;CABO 2 EM 1, FLAT BRANCO 10CM     ;42;PC;INFORMATICA;0,001;1,8;0,14;0,34;0,21;0,009996;6;72;;;MASTER
46RCAPMIB010;46RCAPMIB010CX ;CABO 2 EM 1, FLAT BRANCO 10CM     ;84;PC;INFORMATICA;0,001;3,7;0,18;0,36;0,43;0,027864;6;5;;;MASTER
46RCAPMIR010;46RCAPMIR010;CABO 2 EM 1, FLAT ROSA 10CM       ;1;PC;INFORMATICA;0,001;0,113;0,01;0,11;0,04;0,000044;12;252;7,89701E+12;;UNIDADE
46RCAPMIR010;46RCAPMIR010CX ;CABO 2 EM 1, FLAT ROSA 10CM       ;84;PC;INFORMATICA;0,001;2,7;0,25;0,26;0,37;0,02405;7;6;7,89701E+12;;MASTER
46RCAPMIV010;46RCAPMIV010CX ;CABO 2 EM 1, FLAT VERDE 10CM      ;84;PC;INFORMATICA;0,001;4,05;0,29;0,28;0,26;0,021112;6;9;7,89701E+12;;MASTER
46RCAPMIV010;46RCAPMIV010;CABO 2 EM 1, FLAT VERDE 10CM      ;1;PC;INFORMATICA;0,001;0,135;0,07;0,07;0,07;0,000343;2;8;7,89701E+12;;UNIDADE
46RCAPMIV010;46RCAPMIV010INER;CABO 2 EM 1, FLAT VERDE 10CM      ;42;PC;INFORMATICA;0,001;0,1;0,1;0,1;0,1;0,001;1;12;7,89701E+12;;INNER
46RCAPPLE000;46RCAPPLE000UN ;CABO LIGHTNING       ;1;PC;INFORMATICA;0,001;0,049;0,065;0,07;0,02;0,000091;15;180;7,89701E+12;;UNIDADE
46RCAPPLE000;46RCAPPLE000;CABO LIGHTNING       ;150;PC;INFORMATICA;0,001;8,4;0,4;0,22;0,595;0,05236;3;6;7,89701E+12;;MASTER
46RCAPPLEPDS;46RCAPPLEPDS;CABO USB 2.0 LIGHTNING PRETO USB1.0MDISP;1;PC;INFORMATICA;1;0,04;0,02;0,15;0,04;0,00012;48;100;;;UNIDADE
46RCAPPLEPDS;46RCAPPLEPDS-CX;CABO USB 2.0 LIGHTNING PRETO USB1.0MDISP;120;PC;INFORMATICA;1;4,8;0,355;0,18;0,465;0,029714;4;14;;;MASTER
46RCAPPLEPDS;46RCAPPLEPDS-INNER       ;CABO USB 2.0 LIGHTNING PRETO USB1.0MDISP;15;PC;INFORMATICA;1;0,551;0,05;0,15;0,17;0,00357;2;8;;;INNER
46RCAPPLERDS;46RCAPPLERDS-CX;CABO USB 2.0 LIGHTNING ROSA USB1.0MDISPL;120;PC;INFORMATICA;0,001;0,461;0,015;0,37;0,62;0,036704;8;14;;;MASTER
46RCAPPLERDS;46RCAPPLERDS;CABO USB 2.0 LIGHTNING ROSA USB1.0MDISPL;1;PC;INFORMATICA;0,001;0,3;0,013;0,04;0,02;0,00001;2;8;;;UNIDADE
46RCAPPLETPC;46RCAPPLETPC;CABO USB 2.0 AM/MICRO USB;1;PC;INFORMATICA;0,001;0,044;0,18;0,07;0,02;0,000252;12;250;;;UNIDADE
46RCAPPLETPC;46RCAPPLETPC-CX;CABO USB 2.0 AM/MICRO USB;150;PC;INFORMATICA;0,001;7,5;0,24;0,385;0,58;0,053592;4;5;;;MASTER
46RCAPPLEVDS;46RCAPPLEVDS;CABO LIGHTNING IPHONE 1.0 M, VERMELHO, PARADISPLAY;1;PC;INFORMATICA;0,001;0,05;0,13;0,05;0,03;0,000195;8;600;;;UNIDADE
46RCAPPLEVDS;46RCAPPLEVDSCX ;CABO LIGHTNING IPHONE 1.0 M, VERMELHO, PARADISPLAY;24;PC;INFORMATICA;0,001;1,2;0,17;0,2;0,25;0,0085;8;25;;;MASTER
46RCAPPLEVDS;46RCAPPLEVDSCX50;CABO LIGHTNING IPHONE 1.0 M, VERMELHO, PARADISPLAY;50;PC;INFORMATICA;0,001;2,5;0,18;0,27;0,35;0,01701;2;8;;;MASTER
46RCAPPNYCDS;46RCAPPNYCDS;CABO USB 2.0 LIGHTNING CINZA USB1.0MDIS ;1;PC;INFORMATICA;0,001;0,05;0,13;0,04;0,025;0,00013;36;140;;;UNIDADE
46RCAPPNYCDS;46RCAPPNYCDS-CX;CABO USB 2.0 LIGHTNING CINZA USB1.0MDIS ;120;PC;INFORMATICA;0,001;7;0,39;0,17;0,44;0,029172;3;14;;;MASTER
46RCAPPNYPDS;46RCAPPNYPDS;CABO USB 2.0 LIGHTNING PRETO USB1.0MDIS ;1;PC;INFORMATICA;0,001;0,05;0,13;0,04;0,025;0,00013;36;140;7,89701E+12;;UNIDADE
46RCAPPNYPDS;46RCAPPNYPDS-CX;CABO USB 2.0 LIGHTNING PRETO USB1.0MDIS ;120;PC;INFORMATICA;0,001;4;0,39;0,17;0,44;0,029172;3;14;7,89701E+12;;MASTER
46RCAUDIORCA;46RCAUDIORCA;CABO AUDIO P2/RCA    ;1;PC;INFORMATICA;0,12;0,86;0,24;0,04;0,11;0,001056;6;360;;;UNIDADE
46RCAUDIORCA;46RCAUDIORCA - CX        ;CABO AUDIO P2/RCA    ;40;PC;INFORMATICA;0,12;3,45;0,26;0,32;0,41;0,030258;6;9;;;MASTER
46RCHDMIADAP;46RCHDMIADAP;CABO HDMI COM ADAPTADOR ;1;PC;INFORMATICA;0,143;0,129;0,03;0,24;0,1;0,00072;15;144;7,89701E+12;;UNIDADE
46RCHDMIADAP;46RCHDMIADAPCX ;CABO HDMI COM ADAPTADOR ;40;PC;INFORMATICA;0,143;5,3;0,25;0,32;0,38;0,0304;6;8;7,89701E+12;;MASTER
46RCHDMIHE2M;46RCHDMIHE2M;CABO HDMI/HDMI PREMIUM 2M;1;PC;INFORMATICA;0,305;0,27;0,28;0,13;0,07;0,002548;8;60;7,89701E+12;;UNIDADE
46RCHDMIHE2M;46RCHDMIHE2MCX ;CABO HDMI/HDMI PREMIUM 2M;20;PC;INFORMATICA;0,305;6,4;0,29;0,29;0,64;0,053824;4;6;7,89701E+12;;MASTER
46RCHDMIHE3M;46RCHDMIHE3M;CABO HDMI/HDMI PREMIUM 3M;1;PC;INFORMATICA;0,001;0,308;0,3;0,15;0,08;0,0036;2;8;;;UNIDADE
46RCK1USB00M;46RCK1USB00M;KIT C.USB T+USB VEICUL+CABO MICRO USB 1M;1;PC;INFORMATICA;0,135;0,07;0,021;0,004;0,12;0,001008;8;240;7,89701E+12;;UNIDADE
46RCK1USB00M;46RCK1USB00MCX ;KIT C.USB T+USB VEICUL+CABO MICRO USB 1M;80;PC;INFORMATICA;0,135;6,18;0,505;0,35;0,37;0,065398;2;8;7,89701E+12;;MASTER
46RCT1USB000;46RCT1USB000;CARREGADOR USB P/T.,E BIVOLT,S USB1A 5W ;1;PC;INFORMATICA;0,001;0,077;0,205;0,12;0,03;0,000738;8;160;;;UNIDADE
46RCT1USB000;46RCT1USB000INN;CARREGADOR USB P/T.,E BIVOLT,S USB1A 5W ;20;PC;INFORMATICA;0,001;1;0,0125;0,023;0,0255;0,000007;5;120;;;INNER
46RCT1USB000;46RCT1USB00040 ;CARREGADOR USB P/T.,E BIVOLT,S USB1A 5W ;40;PC;INFORMATICA;0,001;3,1;0,25;0,335;0,355;0,029731;4;9;;;MASTER
46RCT1USB000;46RCT1USB000CX ;CARREGADOR USB P/T.,E BIVOLT,S USB1A 5W ;80;PC;INFORMATICA;0,001;6,5;0,29;0,36;0,62;0,064728;4;4;;;MASTER
46RCT1USB000;46RCT1USB000INNER10      ;CARREGADOR USB P/T.,E BIVOLT,S USB1A 5W ;10;PC;INFORMATICA;0,001;0,68;0,13;0,15;0,35;0,006825;4;4;;;INNER
46RCT2USB000;46RCT2USB000;CARREG.USB P/T,E BIVOLT,S USB2A 10W   ;1;PC;INFORMATICA;0,081;0,077;0,12;0,205;0,03;0,000738;8;160;7,89701E+12;;UNIDADE
46RCT2USB000;46RCT2USB000INNER10      ;CARREG.USB P/T,E BIVOLT,S USB2A 10W   ;10;PC;INFORMATICA;0,081;0,77;0,13;0,15;0,35;0,006825;8;16;7,89701E+12;;INNER
46RCT2USB000;46RCT2USB00 ;CARREG.USB P/T,E BIVOLT,S USB2A 10W   ;40;PC;INFORMATICA;0,081;3,1;0,25;0,34;0,355;0,030175;6;36;7,89701E+12;;MASTER
46RCT2USB000;46RCT2USB000INNER        ;CARREG.USB P/T,E BIVOLT,S USB2A 10W   ;40;PC;INFORMATICA;0,081;3,1;0,25;0,34;0,355;0,030175;6;36;7,89701E+12;;INNER
46RCT2USB000;46RCT2USB000 - CX        ;CARREG.USB P/T,E BIVOLT,S USB2A 10W   ;80;PC;INFORMATICA;0,081;6,7;0,29;0,36;0,62;0,064728;4;4;7,89701E+12;;MASTER
46RCT2USBADS;46RCT2USBADS;CARREGADOR DE TOMADA 2 SAIDAS USB 10W AZUL PARADISPLAY;1;PC;INFORMATICA;0,001;0,5;0,123;0,05;0,032;0,000197;8;600;7,89701E+12;;UNIDADE
46RCT2USBADS;46RCT2USBADSCX ;CARREGADOR DE TOMADA 2 SAIDAS USB 10W AZUL PARADISPLAY;24;PC;INFORMATICA;0,001;1,295;0,17;0,195;0,205;0,006796;8;25;7,89701E+12;;MASTER
46RCT2USBADS;46RCT2USBADSCX50;CARREGADOR DE TOMADA 2 SAIDAS USB 10W AZUL PARADISPLAY;50;PC;INFORMATICA;0,001;1,65;0,2;0,26;0,35;0,0182;2;8;7,89701E+12;;MASTER
46RCT2USBTPC;46RCT2USBTPC;CARREGADOR DE ACUMULADORES, CARREGADOR;1;PC;INFORMATICA;0,001;0,055;0,016;0,004;0,09;0,000006;6;6;;;UNIDADE
46RCT2USBTPC;46RCT2USBTPC-CX;CARREGADOR DE ACUMULADORES, CARREGADOR;40;PC;INFORMATICA;0,001;2;0,26;0,3;0,8;0,0624;6;6;;;MASTER
46RCT2USBTPC;46RCT2USBTPC-INER        ;CARREGADOR DE ACUMULADORES, CARREGADOR;10;PC;INFORMATICA;0,001;0,55;0,13;0,15;0,35;0,006825;6;6;;;INNER
46RCT2USBVDS;46RCT2USBVDSCX ;CARREGADOR DE TOMADAS 2 SAIDAS USB 10W VERMELHOPARA DISPLAY    ;24;PC;INFORMATICA;0,001;1,292;0,17;0,19;0,22;0,007106;10;4;7,89701E+12;;MASTER
